,chapter,paragraph,paraph_class,paraph_class_name,text,sentence_paraph_class,logprob
1292,56,3,24,War and Conflict,"We are looking northwest toward the south wall of the city, and here we get an idea of the pools of water which had to be crossed, though on the line of the advance there are no sheltering banks or ditches, nor buildings like those we see before us.",War and Conflict,0.9998126669373618
1293,56,4,24,War and Conflict,"But we cannot linger here; we must hurry along the top of the wall to a point opposite the West Arsenal, in the rear of this mud-wall, where the exhausted and temporarily repulsed Allies lay on their arms during the past night.",War and Conflict,0.9999997615523455
1294,57,2,24,War and Conflict,But we will not turn to see a row of two hundred dead lying a little behind where we are standing; we will only glance at a scene among the wounded and hurry on to the burning city.,War and Conflict,1.0
1295,57,2,24,War and Conflict,And nearest to us you see a fatally-wounded Japanese soldier and the tender-hearted American boy bestowing the only blessing in his powersome water to allay the feverish thirst of his mortal agony.,War and Conflict,0.9999998807761656
1296,57,2,24,War and Conflict,"The average American admires pluck; the little Japanese is an ideal embodiment of suaviter in modo, fortiter in re; our boys recognize this and make pets of the manly little fellows.",War and Conflict,0.9999997019871092
1297,57,2,24,War and Conflict,I have frequently seen an American and a Japanese walking arm in arm when neither could understand a word spoken by the other.,Social Classes and Customs,0.9618559051504304
1298,57,2,24,War and Conflict,"It has frequently been a great convenience to me, in passing a Japanese guard, that I had only to call out ""American,"" when the cordial recognition, ""All right,"" in quaint English, was quickly given.",War and Conflict,0.9999992847883448
1299,57,2,24,War and Conflict,Photography is merciful and does not portray the blood-smeared garments and the blood clots on the ground where the wounded have lain over night.,Photography and Imaging,0.999994874283351
1300,57,4,11,Geography and Topography,"A few rods back from where we stand, we will ascend the mud-wall and look toward the Native City and the South Gate (see map).",Geography and Topography,0.9999998807761656
1301,58,2,24,War and Conflict,"The allied armies have passed this morning from where we stand across that plain to the wall of the city through which they have just gone, led by the Japanese.",War and Conflict,0.999999940388081
1302,58,2,24,War and Conflict,"To the extreme left, as I recall, the French flag; nearer the smoke, the American, over the South Gate; between the two columns of smoke, the Japanese, the English being hoisted in another part of the city.",War and Conflict,0.999999940388081
1303,58,2,24,War and Conflict,"You can distinguish the outlines of the walls of the city here, much as we could from the roof of the German Club building, showing still a distance of over a mile.",War and Conflict,0.9996856279682403
1304,58,2,24,War and Conflict,"The road which extends from this point to the South Gate lies directly before us; it swings around that pond to the left, then again. to the right, passing around those farther native houses, where we see a number of persons; then again it deflects to the left, and continues directly to the South Gate at the left of the rising smoke, where the American flag flies triumphant over the smoldering ruins.",War and Conflict,0.999999940388081
1305,58,2,24,War and Conflict,"The ruins of the West Arsenal which we have had occasion to mention so frequently, lie at our right, extending nearly up to those trees and facing that small native village on the left.",Military and Naval Defenses,0.9268536778418461
1306,58,2,24,War and Conflict,"These ponds occur frequently over the battlefield; sometimes as drainage canals, sometimes as mere stagnant pools.",Geography and Topography,0.5934705920085809
1307,58,2,24,War and Conflict,"At a point half way to the city the Boxers had breastworks thrown across the road, and behind these were vast quantities of fired rifle shells.",War and Conflict,0.999980450817114
1308,58,3,24,War and Conflict,"We see before us a band of coolies bearing a palanquin containing some important personage, probably a civil functionary who has been allowed to pass the guards and escape to the country; or it may be a distinguished prisoner in charge of that officer who follows.",War and Conflict,0.9965190848122082
1309,58,3,24,War and Conflict,"We hurry on to reach the South Gate, and in passing through suburban villages we see many victims of the previous day's fighting; some within their houses, some in the yards of their homes; one little boy, I could not but notice, who lay over the threshold of his home, his feet projecting into the street.",War and Conflict,0.999999940388081
1310,58,3,24,War and Conflict,When we reach the gate we find all is chaos and consternation; the flames within the walls of the quadrangular square at the gate are still burning fiercely.,War and Conflict,0.999999940388081
1311,58,3,24,War and Conflict,"The Japanese seem to be in charge, but the Stars and Stripes have been sent up, even amid flame and smoke, and there they still float.",War and Conflict,0.999999940388081
1312,58,3,24,War and Conflict,"Our position is given on the map by the red lines connected with the number 59, which start a few rods east of the South Gate and branch west.",War and Conflict,0.9995916150512963
1313,59,2,13,Military and Naval Defenses,"We entered there from our left, turned in this direction and ascended the wall at that inclined causeway at the right of the Japanese soldiers on the wall.",Military and Naval Defenses,0.7686032479200121
1314,59,3,24,War and Conflict,For days we have been looking to this spot before us; now we stand upon it when the victorious Allies are spreading out into every part of the city to our right.,War and Conflict,1.0
