chapter,paragraph,paraph_class,paraph_class_name,text,sentence_paraph_class,logprob,categories,categories_probs,length_cats
64,3,23,Transportation,"At Shanghai we referred to the wheelbarrow as a passenger vehicle, while here you may see it used in transporting all kinds of commodities.",Transportation,0.9995103826452858,"['Transportation', 'Daily Life and Occupations', 'Trade and Commerce']","[0.33278220663393754, 0.33277748588530687, 0.3327496810696251]",3
64,3,23,Transportation,They have been brought into requisition in great numbers by the different nations to transport army stores from the boat-landing at the river front to the different places of encampment or to storage places for supplies.,Transportation,0.9999980328676678,"['Transportation', 'War and Conflict', 'Military and Naval Defenses', 'Harbor and Waterways', 'Daily Life and Occupations']","[0.20002565281866794, 0.20002558128831602, 0.20001818971241447, 0.20001785605349967, 0.19989435972465938]",5
64,3,23,Transportation,"This small army of wheelbarrows is in control of the Japanese, as you may see by the flag borne by one of them; a very small flag is also attached to the front of each barrow-a flag with a white field and a black disk in the center.",Transportation,0.9999901657821904,"['War and Conflict', 'Transportation', 'Military and Naval Defenses']","[0.33736256228789063, 0.33735813909219103, 0.324779034907999]",3
64,3,23,Transportation,"These wheelbarrow men are often careless about keeping the bearings of the wheels lubricated, and when such is the case the creaking noise under a heavy burden is excruciating.",Daily Life and Occupations,0.9640691627280756,"['Daily Life and Occupations', 'Transportation']","[0.499947747934357, 0.4999435760799328]",2
64,3,23,Transportation,"Try to imagine this entire force tearing on with heavy loads and dry axles, and you may realize the susceptibilities of the human tympanum in relation to harmony and discord.",Transportation,0.9999994635464606,['Transportation'],[0.9994597912685328],1
64,3,23,Transportation,"But the most interesting thing about these quaint motors is, that in case you have a quantity of merchandise to be moved from one point to another you can have it done by these coolies with their barrows for much less than it would cost you by modern carts, trucks, wagons or railways, and done with greater care and less destruction to the goods transported.",Transportation,0.99871327856988,"['Transportation', 'Trade and Commerce', 'Daily Life and Occupations', 'British Colonialism', 'Social Classes and Customs']","[0.20063428671046654, 0.20063411929057892, 0.2006336648850175, 0.19995673019944127, 0.1981403379224506]",5
64,4,13,Military and Naval Defenses,"Notice the building on our left with the American flag flying over it; it is the headquarters of the Quartermaster's Department, and I call your attention to it because when I am ready to start for Pekin I must come to this office and present a letter to General Chaffee from the State Department at Washington in order to get from him a permit for transportation on one of the commandeered small cargo junks which sail from the landing before that office.",Military and Naval Defenses,0.8801124689638032,"['Transportation', 'War and Conflict', 'Harbor and Waterways', 'Military and Naval Defenses', 'Daily Life and Occupations']","[0.2168520712157318, 0.21685158010153774, 0.21678273930348987, 0.2022047775854805, 0.14728171611309926]",5
64,4,13,Military and Naval Defenses,You can see some of these boats now at the landing beyond that great mound of army supplies over which the flag is flying.,Harbor and Waterways,0.9998955392578672,"['Transportation', 'Harbor and Waterways', 'War and Conflict', 'Military and Naval Defenses']","[0.24929384808289973, 0.24929277836787617, 0.24927940574587013, 0.24906490508259063]",4
64,4,13,Military and Naval Defenses,"You will notice two of our own soldier boys whose free and easy manner and comfortable negligée has occasionally elicited unfavorable criticism from foreigners, this rough and ready undress being regarded as slovenly and unmilitary, especially in parade, but we believe in sacrificing appearance for the best fighting conditions.",Military and Naval Defenses,0.9982679567401012,"['War and Conflict', 'Fashion and Dress', 'Military and Naval Defenses', 'Social Classes and Customs', 'Daily Life and Occupations']","[0.16910186367546537, 0.16910133954781129, 0.1690951111039776, 0.16797005780905216, 0.16672378062170823]",5
64,4,13,Military and Naval Defenses,"They scrambled to balance themselves on this perch; they swore at the coolie to ""hold still""; they wanted to go into pictorial history, and here they are statuesque as you please, with the drollest of wheelbarrows for a pedestal.",Photography and Imaging,0.9988671776186432,"['Photography and Imaging', 'British Colonialism', 'Daily Life and Occupations', 'Transportation', 'Social Classes and Customs']","[0.20015831534391665, 0.2001549272718209, 0.20014619321024305, 0.20011385174128102, 0.19941664366139608]",5
64,4,13,Military and Naval Defenses,"Before coming here we saw the Boxer prisoners; here we see, beside the wheelbarrows, the common coolie; they appear in no way different from the Boxers, showing how largely the I-HoChuan is made up of the lower element of the population.",War and Conflict,0.9986553742024732,"['War and Conflict', 'Social Classes and Customs', 'Prisoners and Punishment', 'British Colonialism', 'Family and Social Structures']","[0.2376477941967242, 0.2376435165461111, 0.23760027141295303, 0.23648204083052274, 0.050391088949145395]",5
64,5,24,War and Conflict,"From where we are standing we stroll directly up the river for a mile, cross to the opposite shore and enter a mile further on a native village in which many of the native Boxers were sheltered during the first attacks on the settlement.",War and Conflict,0.9999998211970382,"['War and Conflict', 'British Colonialism', 'Geography and Topography', 'Harbor and Waterways']","[0.24978723537548833, 0.24974395277296968, 0.2496895510667062, 0.24953847483903974]",4
64,5,24,War and Conflict,On the map see number 65 in red near the second eastward bend of the river.,Geography and Topography,0.7783153101097109,['Geography and Topography'],[0.9865446811317795],1
65,2,4,Daily Life and Occupations,"Here, as usual, we find the house partially destroyed; but as the buildings are chiefly of clay and unburned brick, many of them furnished little fuel for the flames.",Architecture and Building,0.9999476128585316,"['Architecture and Building', 'War and Conflict']","[0.8617731566054451, 0.13812792345301161]",2
65,2,4,Daily Life and Occupations,"The inhabitants are now returning to reoccupy their old haunts when found habitable, and we find this family of the lower class ""chowing ""after their wonted fashion.",Daily Life and Occupations,0.9874827759502474,"['Social Classes and Customs', 'Daily Life and Occupations', 'Family and Social Structures', 'Food and Diet', 'Plague and Disease']","[0.19616017247897927, 0.19615848898127133, 0.1961563845921121, 0.19614656351423246, 0.1961224890165766]",5
65,2,4,Daily Life and Occupations,"I cannot describe dishes that are altogether mystery; there is rice, of course, and something which I imagine has once been fish; there are vegetables in small pieces in liquid.",Food and Diet,0.999999940388081,"['Food and Diet', 'Prisoners and Punishment', 'Daily Life and Occupations']","[0.44314005608652307, 0.4430423028838969, 0.11381610914142307]",3
65,2,4,Daily Life and Occupations,"There are no knives nor forks on the table, nor chairs around it, but of course we see the inevitable chop-sticks or ""nimble lads,"" as their Chinese name implies.",Food and Diet,0.9999915358124656,"['Food and Diet', 'Social Classes and Customs', 'Daily Life and Occupations']","[0.42597564827878337, 0.42550456640559603, 0.1485166367343371]",3
65,2,4,Daily Life and Occupations,"The name is appropriate, for the dexterity with which the Chinese handle these little straight sticks is marvelous; they will pick up a single grain of rice between the ends of these sticks as readily as we could do it with a spoon.",Food and Diet,0.9998012284157172,"['Food and Diet', 'Daily Life and Occupations', 'Social Classes and Customs']","[0.33340064798307373, 0.33340036949334456, 0.332760516248785]",3
65,3,9,Food and Diet,"Among the upper class a family at a meal would present a different appearance; there would be fine dress, fine furniture and fine food after its order.",Social Classes and Customs,0.9976834427020694,"['Social Classes and Customs', 'Fashion and Dress', 'Food and Diet', 'Family and Social Structures', 'Daily Life and Occupations']","[0.200002455666414, 0.20000228875105622, 0.200002264927458, 0.2000019788521641, 0.19999096411269177]",5
